gene,score,logfoldchange,pval,pval_adj,significant
TSHB,-0.024304848,-17.875526,0.9806094465949808,1.0,False
DMRT3,-0.024304848,-17.732756,0.9806094465949808,1.0,False
AC009965.1,-0.024304848,-17.48719,0.9806094465949808,1.0,False
AC037459.3,-0.024304848,-18.05296,0.9806094465949808,1.0,False
AL731533.3,-0.024304848,-17.959564,0.9806094465949808,1.0,False
AC027329.1,-0.024304848,-17.972649,0.9806094465949808,1.0,False
AC114550.2,-0.024304848,-17.517944,0.9806094465949808,1.0,False
MYL1,-0.024304848,-17.686565,0.9806094465949808,1.0,False
AC066612.1,-0.024304848,-17.614521,0.9806094465949808,1.0,False
AC104232.1,-0.024304848,-18.479805,0.9806094465949808,1.0,False
PCOTH,-0.02430724,-1.0871984,0.9806075380760818,1.0,False
AL133215.2,-0.02430724,-1.5481905,0.9806075380760818,1.0,False
TMEM240,-0.02430724,-0.39076385,0.9806075380760818,1.0,False
AL121757.1,-0.02430724,-1.7051847,0.9806075380760818,1.0,False
IRX3,-0.02430724,-1.0053065,0.9806075380760818,1.0,False
AC020658.3,-0.024304848,-17.460424,0.9806094465949808,1.0,False
AL713923.1,-0.024304848,-17.814127,0.9806094465949808,1.0,False
FCN2,-0.024304848,-17.986874,0.9806094465949808,1.0,False
AC018953.2,-0.024304848,-17.491405,0.9806094465949808,1.0,False
NPPC,-0.024304848,-17.554346,0.9806094465949808,1.0,False
AC092567.2,-0.024304848,-18.034605,0.9806094465949808,1.0,False
AC092966.1,-0.024304848,-17.618267,0.9806094465949808,1.0,False
AC010547.3,-0.024304848,-17.845442,0.9806094465949808,1.0,False
OPTC,-0.024304848,-1.6693332,0.9806094465949808,1.0,False
OR14J1,-0.024304848,-17.948557,0.9806094465949808,1.0,False
AC004408.1,-0.024304848,-17.71278,0.9806094465949808,1.0,False
NPC1L1,-0.02430724,-1.0893065,0.9806075380760818,1.0,False
IL22RA1,-0.02430724,-1.884389,0.9806075380760818,1.0,False
AC004832.4,-0.02430724,-1.7083133,0.9806075380760818,1.0,False
AL109933.5,-0.02430724,-1.4892235,0.9806075380760818,1.0,False
LARGE-AS1,-0.02430724,-1.7190874,0.9806075380760818,1.0,False
BTNL9,-0.02430724,-1.5795826,0.9806075380760818,1.0,False
ARHGEF26-AS1,-0.02430724,-1.174581,0.9806075380760818,1.0,False
SLC25A2,-0.02430724,-1.7623203,0.9806075380760818,1.0,False
AP003692.1,-0.02430724,-1.0238255,0.9806075380760818,1.0,False
Z99716.2,-0.02430724,-1.7291286,0.9806075380760818,1.0,False
LINC01219,-0.02430724,-1.4907039,0.9806075380760818,1.0,False
AC111198.1,-0.02430724,-1.5838504,0.9806075380760818,1.0,False
OR5B21,-0.02430724,-1.1667823,0.9806075380760818,1.0,False
LINC02034,-0.02430724,-1.0265872,0.9806075380760818,1.0,False
DACT2,-0.02430724,-1.6105707,0.9806075380760818,1.0,False
GRM6,-0.02430724,-0.8114081,0.9806075380760818,1.0,False
TRAV34,-0.02430724,-1.786534,0.9806075380760818,1.0,False
AC026620.2,-0.02430724,-1.0052439,0.9806075380760818,1.0,False
AC025524.1,-0.02430724,-1.7428635,0.9806075380760818,1.0,False
AC078889.1,-0.02430724,-0.28842697,0.9806075380760818,1.0,False
AL591845.1,-0.02430724,-0.68446505,0.9806075380760818,1.0,False
AC015727.1,-0.02430724,-0.07329104,0.9806075380760818,1.0,False
AC106771.1,-0.02430724,-1.8931704,0.9806075380760818,1.0,False
AL360169.1,-0.02430724,-0.90792054,0.9806075380760818,1.0,False
AC073359.2,-0.02430724,-1.1432427,0.9806075380760818,1.0,False
AC022165.1,-0.02430724,-1.0145673,0.9806075380760818,1.0,False
CIDEA,-0.02430724,-0.6072409,0.9806075380760818,1.0,False
AC020907.3,-0.02430724,-0.3737896,0.9806075380760818,1.0,False
FFAR3,-0.02430724,-0.96573365,0.9806075380760818,1.0,False
AC025431.1,-0.02430724,-1.5247209,0.9806075380760818,1.0,False
AC108156.1,-0.02430724,-1.6823237,0.9806075380760818,1.0,False
LINC01915,-0.02430724,-0.7979095,0.9806075380760818,1.0,False
AC103718.1,-0.02430724,-1.0626684,0.9806075380760818,1.0,False
HRC,-0.02430724,-0.89214265,0.9806075380760818,1.0,False
PIWIL3,-0.02430724,-0.22507958,0.9806075380760818,1.0,False
GSTT2B,-0.02430724,-1.6338083,0.9806075380760818,1.0,False
AL008638.3,-0.02430724,-1.549235,0.9806075380760818,1.0,False
ATP2B3,-0.02430724,-0.47187015,0.9806075380760818,1.0,False
AC011495.2,-0.02430724,-1.4748836,0.9806075380760818,1.0,False
RFPL4A,-0.02430724,-1.5892793,0.9806075380760818,1.0,False
AL158166.1,-0.02430724,-0.7146415,0.9806075380760818,1.0,False
AL390236.1,-0.02430724,-0.42360565,0.9806075380760818,1.0,False
AC073140.2,-0.02430724,-0.3958399,0.9806075380760818,1.0,False
AC104335.2,-0.02430724,-0.29542622,0.9806075380760818,1.0,False
DDIT4L,-0.02430724,-1.7270417,0.9806075380760818,1.0,False
AC005670.1,-0.02430724,-1.9271868,0.9806075380760818,1.0,False
AL391650.1,-0.02430724,-1.99483,0.9806075380760818,1.0,False
GRB7,-0.02430724,-2.1058922,0.9806075380760818,1.0,False
AC104803.1,-0.02430724,-1.0266385,0.9806075380760818,1.0,False
MRAP2,-0.02430724,-1.6009952,0.9806075380760818,1.0,False
IGHV4-34,-0.02430724,-0.969449,0.9806075380760818,1.0,False
AC005100.1,-0.02430724,-1.6645656,0.9806075380760818,1.0,False
DYDC1,-0.02430724,-0.49823132,0.9806075380760818,1.0,False
SLC25A34-AS1,-0.02430724,-0.78918207,0.9806075380760818,1.0,False
AC004973.1,-0.02430724,-0.3184698,0.9806075380760818,1.0,False
AC245041.2,-0.02430724,-1.6232507,0.9806075380760818,1.0,False
DNAAF3,-0.02430724,-0.4743249,0.9806075380760818,1.0,False
Z98257.1,-0.02430724,-1.6848708,0.9806075380760818,1.0,False
AC107029.2,-0.02430724,-1.7119638,0.9806075380760818,1.0,False
AC020658.2,-0.02430724,-0.6539383,0.9806075380760818,1.0,False
AC127537.1,-0.02430724,-0.15207572,0.9806075380760818,1.0,False
AC121338.2,-0.02430724,-1.8803569,0.9806075380760818,1.0,False
OR6C4,-0.02430724,-1.6916955,0.9806075380760818,1.0,False
OR6C75,-0.02430724,-1.1103313,0.9806075380760818,1.0,False
RXYLT1-AS1,-0.02430724,-0.4217419,0.9806075380760818,1.0,False
MROH2B,-0.02430724,-0.5515079,0.9806075380760818,1.0,False
AC114730.1,-0.02430724,-1.1405687,0.9806075380760818,1.0,False
AL163872.1,-0.02430724,-1.6393667,0.9806075380760818,1.0,False
AC093610.1,-0.02430724,-1.6850872,0.9806075380760818,1.0,False
AL139234.1,-0.02430724,-0.78976214,0.9806075380760818,1.0,False
DMRTC1,-0.02430724,-0.54530066,0.9806075380760818,1.0,False
LINC02412,-0.02430724,-0.9672428,0.9806075380760818,1.0,False
AC004846.1,-0.02430724,-0.2004246,0.9806075380760818,1.0,False
CPN2,-0.02430724,-1.6696278,0.9806075380760818,1.0,False
AC139491.1,-0.02430724,-0.9104839,0.9806075380760818,1.0,False
AC016877.1,-0.02430724,-1.6595075,0.9806075380760818,1.0,False
AC087289.1,-0.02430724,-1.6404841,0.9806075380760818,1.0,False
AC020704.1,-0.02430724,-0.7170102,0.9806075380760818,1.0,False
AP000462.2,-0.02430724,-1.8850247,0.9806075380760818,1.0,False
AL445207.1,-0.02430724,-0.98492956,0.9806075380760818,1.0,False
NUTM2F,-0.02430724,-1.6862855,0.9806075380760818,1.0,False
AC011228.2,-0.02430724,-1.9078428,0.9806075380760818,1.0,False
LINC02347,-0.02430724,-1.6661001,0.9806075380760818,1.0,False
AL591135.2,-0.02430724,-0.5307873,0.9806075380760818,1.0,False
HCAR1,-0.02430724,-0.91023916,0.9806075380760818,1.0,False
PITX3,-0.02430724,-1.8981904,0.9806075380760818,1.0,False
VGLL1,-0.02430724,-1.6547154,0.9806075380760818,1.0,False
AC005837.4,-0.02430724,-1.0058231,0.9806075380760818,1.0,False
GPR88,-0.02430724,-1.7330375,0.9806075380760818,1.0,False
AL358780.1,-0.02430724,-1.6548377,0.9806075380760818,1.0,False
ISLR2,-0.02430724,-0.80850345,0.9806075380760818,1.0,False
AC013402.3,-0.02430724,-1.0119733,0.9806075380760818,1.0,False
IYD,-0.02430724,-0.46027446,0.9806075380760818,1.0,False
TSPEAR-AS2,-0.02430724,-1.867726,0.9806075380760818,1.0,False
FARP1-AS1,-0.02430724,-0.3175563,0.9806075380760818,1.0,False
AC096631.1,-0.02430724,-1.7730922,0.9806075380760818,1.0,False
LCN15,-0.024309633,-2.01141,0.9806056295572938,1.0,False
AC015563.1,-0.024309633,-2.2260752,0.9806056295572938,1.0,False
LINC02290,-0.024309633,-1.7360231,0.9806056295572938,1.0,False
AC119800.1,-0.024309633,-2.107283,0.9806056295572938,1.0,False
OR6N1,-0.024309633,-1.9245774,0.9806056295572938,1.0,False
AL589678.1,-0.024309633,-1.6911681,0.9806056295572938,1.0,False
AL355472.3,-0.024309633,-0.76327723,0.9806056295572938,1.0,False
AC092723.1,-0.024309633,-1.7674599,0.9806056295572938,1.0,False
NDN,-0.024309633,-1.0801827,0.9806056295572938,1.0,False
AL139246.1,-0.024309633,-0.4630542,0.9806056295572938,1.0,False
AC099508.1,-0.024308436,-0.5358941,0.9806065838166739,1.0,False
RGS21,-0.02430724,-0.7218138,0.9806075380760818,1.0,False
AC104688.1,-0.02430724,-1.6340384,0.9806075380760818,1.0,False
AC069234.4,-0.02430724,-0.34427053,0.9806075380760818,1.0,False
KITLG,-0.02430724,-1.038805,0.9806075380760818,1.0,False
KF456478.1,-0.02430724,-1.7068387,0.9806075380760818,1.0,False
SNHG18,-0.024309633,-1.9222142,0.9806056295572938,1.0,False
SOSTDC1,-0.024309633,-1.2715057,0.9806056295572938,1.0,False
PWWP3B,-0.024309633,-0.96797764,0.9806056295572938,1.0,False
DNM3-IT1,-0.024309633,-2.2173376,0.9806056295572938,1.0,False
KLK2,-0.024309633,-2.0220318,0.9806056295572938,1.0,False
LINC01996,-0.024309633,-1.8638757,0.9806056295572938,1.0,False
PRR27,-0.024309633,-0.74065655,0.9806056295572938,1.0,False
TAB3-AS2,-0.024309633,-0.5702695,0.9806056295572938,1.0,False
AC009320.1,-0.024309633,-1.9219553,0.9806056295572938,1.0,False
AC016743.1,-0.024309633,-0.8748541,0.9806056295572938,1.0,False
SCHLAP1,-0.024309633,-0.12762833,0.9806056295572938,1.0,False
AC069155.1,-0.024309633,-2.663568,0.9806056295572938,1.0,False
SCGB1B2P,-0.024309633,-1.030232,0.9806056295572938,1.0,False
TRGV1,-0.024309633,-0.92547715,0.9806056295572938,1.0,False
AL158058.1,-0.024309633,-2.3034308,0.9806056295572938,1.0,False
BTNL3,-0.024309633,-1.9895549,0.9806056295572938,1.0,False
AP001099.1,-0.024309633,-0.46954602,0.9806056295572938,1.0,False
TPBGL,-0.024309633,-0.63280284,0.9806056295572938,1.0,False
NTRK3-AS1,-0.024309633,-2.1808846,0.9806056295572938,1.0,False
S100A1,-0.024309633,-2.144682,0.9806056295572938,1.0,False
TMEM47,-0.024309633,-2.3859973,0.9806056295572938,1.0,False
AL353689.3,-0.024309633,-2.2650962,0.9806056295572938,1.0,False
FSHR,-0.024309633,-0.4749151,0.9806056295572938,1.0,False
C8orf74,-0.024309633,-0.48951796,0.9806056295572938,1.0,False
AC022079.2,-0.024309633,-1.1315142,0.9806056295572938,1.0,False
AC132938.6,-0.024309633,-0.20182534,0.9806056295572938,1.0,False
AC007298.1,-0.024309633,-0.33330923,0.9806056295572938,1.0,False
AL512283.2,-0.024309633,-0.28737456,0.9806056295572938,1.0,False
SMCR2,-0.024309633,-1.9558091,0.9806056295572938,1.0,False
AC005304.1,-0.024309633,-2.0462449,0.9806056295572938,1.0,False
AC011445.1,-0.024309633,-2.2303874,0.9806056295572938,1.0,False
HTR2A,-0.024309633,-1.0341218,0.9806056295572938,1.0,False
SGCA,-0.024309633,-3.056879,0.9806056295572938,1.0,False
AC115522.1,-0.024309633,-2.2849998,0.9806056295572938,1.0,False
LINC01541,-0.024309633,-2.119046,0.9806056295572938,1.0,False
AC114977.2,-0.024309633,-0.56638575,0.9806056295572938,1.0,False
SERPINA10,-0.024309633,-2.088607,0.9806056295572938,1.0,False
AL353622.2,-0.024309633,-1.2686037,0.9806056295572938,1.0,False
ZNF860,-0.024309633,-1.225499,0.9806056295572938,1.0,False
AC092681.2,-0.024309633,-2.1871219,0.9806056295572938,1.0,False
AL157373.1,-0.024309633,-1.6444477,0.9806056295572938,1.0,False
AL136528.1,-0.024309633,-1.9587843,0.9806056295572938,1.0,False
AC067752.1,-0.024309633,-2.5968869,0.9806056295572938,1.0,False
AC129492.1,-0.024309633,-0.8892557,0.9806056295572938,1.0,False
AC117464.1,-0.024309633,-1.9677066,0.9806056295572938,1.0,False
XKR5,-0.024309633,-1.2264733,0.9806056295572938,1.0,False
ZIM3,-0.024309633,-2.027506,0.9806056295572938,1.0,False
AL021368.3,-0.024309633,-0.64462805,0.9806056295572938,1.0,False
LINC02748,-0.024309633,-0.7912941,0.9806056295572938,1.0,False
NXF3,-0.024309633,-1.9703809,0.9806056295572938,1.0,False
AC007876.1,-0.024309633,-2.0160675,0.9806056295572938,1.0,False
AC068112.1,-0.024309633,-1.7820297,0.9806056295572938,1.0,False
AC138123.2,-0.024309633,-0.62934226,0.9806056295572938,1.0,False
LINC01848,-0.024309633,-2.0792513,0.9806056295572938,1.0,False
ODF3L2,-0.024309633,-0.5681903,0.9806056295572938,1.0,False
H1FNT,-0.024309633,-0.7439003,0.9806056295572938,1.0,False
TMEM74B,-0.024309633,-2.121674,0.9806056295572938,1.0,False
AC093722.1,-0.024309633,-2.059736,0.9806056295572938,1.0,False
AL049543.1,-0.024309633,-1.827872,0.9806056295572938,1.0,False
PROZ,-0.024309633,-0.8221273,0.9806056295572938,1.0,False
HIST1H4K,-0.024309633,-1.6665983,0.9806056295572938,1.0,False
CA9,-0.024309633,-2.5342696,0.9806056295572938,1.0,False
AL451048.1,-0.024309633,-1.9157643,0.9806056295572938,1.0,False
RHBDF1,-0.024309633,-0.71126795,0.9806056295572938,1.0,False
ESPNL,-0.024312025,-0.66190714,0.9806037210386167,1.0,False
AC117490.2,-0.024312025,-1.2531908,0.9806037210386167,1.0,False
AC024559.2,-0.024312025,-0.79714113,0.9806037210386167,1.0,False
ACRV1,-0.024312025,-0.25988173,0.9806037210386167,1.0,False
AL157813.2,-0.024312025,-1.044905,0.9806037210386167,1.0,False
SLC5A12,-0.024312025,-0.74065715,0.9806037210386167,1.0,False
ATP1B3-AS1,-0.02431083,-0.13738552,0.9806046752979414,1.0,False
AF127577.3,-0.02431083,-0.6896901,0.9806046752979414,1.0,False
AL354953.1,-0.024309633,-2.191847,0.9806056295572938,1.0,False
AC011451.1,-0.024309633,-0.4503798,0.9806056295572938,1.0,False
AC008147.1,-0.024309633,-1.0814345,0.9806056295572938,1.0,False
DCX,-0.024309633,-1.8429029,0.9806056295572938,1.0,False
AC107909.1,-0.024309633,-1.9693636,0.9806056295572938,1.0,False
OR52I2,-0.024309633,-1.1112968,0.9806056295572938,1.0,False
TRABD2B,-0.024309633,-0.49427092,0.9806056295572938,1.0,False
GOLGA6L22,-0.024309633,-1.9843514,0.9806056295572938,1.0,False
AC135178.6,-0.024312025,-0.5073017,0.9806037210386167,1.0,False
AC138761.1,-0.024312025,-1.217919,0.9806037210386167,1.0,False
LINC00972,-0.024312025,-1.2581798,0.9806037210386167,1.0,False
CASC18,-0.024312025,-0.81224316,0.9806037210386167,1.0,False
DNMT3L,-0.024312025,-0.7214127,0.9806037210386167,1.0,False
AC008780.1,-0.024312025,-0.837121,0.9806037210386167,1.0,False
AL158151.3,-0.024312025,-0.20059854,0.9806037210386167,1.0,False
AC064807.3,-0.024312025,-1.1053022,0.9806037210386167,1.0,False
AC073912.2,-0.024312025,-1.2242702,0.9806037210386167,1.0,False
AL390778.1,-0.024312025,-1.1883526,0.9806037210386167,1.0,False
JADRR,-0.024312025,-1.1258543,0.9806037210386167,1.0,False
CYP17A1,-0.024312025,-1.1629382,0.9806037210386167,1.0,False
LINC00681,-0.024312025,-0.8323122,0.9806037210386167,1.0,False
TREH,-0.024312025,-1.2835565,0.9806037210386167,1.0,False
AC090952.1,-0.024312025,-1.1564631,0.9806037210386167,1.0,False
CFHR3,-0.024312025,-1.1513542,0.9806037210386167,1.0,False
LINC02139,-0.024312025,-0.39874646,0.9806037210386167,1.0,False
BCAR1,-0.024312025,-0.84795696,0.9806037210386167,1.0,False
PLA2G4E,-0.024312025,-0.711614,0.9806037210386167,1.0,False
AC011498.6,-0.024312025,-0.5536382,0.9806037210386167,1.0,False
AC008443.3,-0.024312025,-1.3170393,0.9806037210386167,1.0,False
AC092718.5,-0.024312025,-0.6768185,0.9806037210386167,1.0,False
AC010913.1,-0.024312025,-1.2237164,0.9806037210386167,1.0,False
GGN,-0.024312025,-1.4583045,0.9806037210386167,1.0,False
AL136454.1,-0.024312025,-0.17200531,0.9806037210386167,1.0,False
AP000146.1,-0.024312025,-0.58762544,0.9806037210386167,1.0,False
AC068075.1,-0.024312025,-1.1488471,0.9806037210386167,1.0,False
AL591163.1,-0.024312025,-0.3810543,0.9806037210386167,1.0,False
CGA,-0.024312025,-1.63959,0.9806037210386167,1.0,False
CCDC158,-0.024312025,-0.58686537,0.9806037210386167,1.0,False
AL359852.2,-0.024312025,-0.81516904,0.9806037210386167,1.0,False
ZNF536,-0.024312025,-0.2984979,0.9806037210386167,1.0,False
AC114546.1,-0.024314418,-0.8056581,0.9806018125200507,1.0,False
AP001604.1,-0.024314418,-0.72205615,0.9806018125200507,1.0,False
GOLGA8T,-0.024314418,-1.2175492,0.9806018125200507,1.0,False
AC008121.2,-0.024314418,-1.4238694,0.9806018125200507,1.0,False
AL133330.2,-0.024314418,-0.64191926,0.9806018125200507,1.0,False
AC074254.2,-0.024314418,-0.96914387,0.9806018125200507,1.0,False
C6orf47-AS1,-0.024314418,-0.2935908,0.9806018125200507,1.0,False
LINC01976,-0.024314418,-1.3304788,0.9806018125200507,1.0,False
AC018647.1,-0.024312025,-0.1985278,0.9806037210386167,1.0,False
IL1R1-AS1,-0.024312025,-0.58757275,0.9806037210386167,1.0,False
MYOZ1,-0.024312025,-0.734203,0.9806037210386167,1.0,False
CDC20B,-0.024312025,-0.1125996,0.9806037210386167,1.0,False
LINC02444,-0.024312025,-0.8359743,0.9806037210386167,1.0,False
LINC01121,-0.024312025,-0.60278547,0.9806037210386167,1.0,False
LINC01531,-0.024312025,-1.1449823,0.9806037210386167,1.0,False
LINC01908,-0.024312025,-1.077896,0.9806037210386167,1.0,False
AC090774.2,-0.024314418,-0.8139661,0.9806018125200507,1.0,False
AC010395.1,-0.024314418,-1.353072,0.9806018125200507,1.0,False
AC148476.1,-0.024314418,-0.65251166,0.9806018125200507,1.0,False
PEG3,-0.024314418,-1.0009027,0.9806018125200507,1.0,False
LINC01919,-0.024314418,-0.23816592,0.9806018125200507,1.0,False
LINC02385,-0.024314418,-0.92255795,0.9806018125200507,1.0,False
LINC01068,-0.024314418,-1.2636836,0.9806018125200507,1.0,False
AL023806.1,-0.024314418,-0.06777369,0.9806018125200507,1.0,False
LINC00923,-0.024314418,-0.22534907,0.9806018125200507,1.0,False
AC069120.1,-0.024314418,-0.5741151,0.9806018125200507,1.0,False
CLDN19,-0.024314418,-1.4426311,0.9806018125200507,1.0,False
AC084024.1,-0.024314418,-1.4276165,0.9806018125200507,1.0,False
NPIPB9,-0.024314418,-0.24170089,0.9806018125200507,1.0,False
GAS5-AS1,-0.024314418,-0.13898844,0.9806018125200507,1.0,False
AC139491.3,-0.024314418,-0.26730853,0.9806018125200507,1.0,False
AC084398.2,-0.024314418,-0.81987756,0.9806018125200507,1.0,False
AL035661.1,-0.024314418,-0.97096246,0.9806018125200507,1.0,False
PGR,-0.024314418,-0.582551,0.9806018125200507,1.0,False
RFPL1,-0.024314418,-1.3152518,0.9806018125200507,1.0,False
AC004870.4,-0.024314418,-0.27715597,0.9806018125200507,1.0,False
AC092145.1,-0.024314418,-0.62914705,0.9806018125200507,1.0,False
UGT2B17,-0.024314418,-0.83696383,0.9806018125200507,1.0,False
AC011593.1,-0.024314418,-1.3738283,0.9806018125200507,1.0,False
AC026120.3,-0.024314418,-1.0527419,0.9806018125200507,1.0,False
AC011479.3,-0.024314418,-1.4280107,0.9806018125200507,1.0,False
LINC01460,-0.024314418,-0.6619413,0.9806018125200507,1.0,False
AL390755.1,-0.024314418,-0.44624755,0.9806018125200507,1.0,False
LRRC32,-0.024314418,-0.23398358,0.9806018125200507,1.0,False
IGFBP5,-0.024314418,-0.9245038,0.9806018125200507,1.0,False
ASIC1,-0.024314418,-0.2953277,0.9806018125200507,1.0,False
C16orf89,-0.024314418,-0.6746528,0.9806018125200507,1.0,False
RASSF6,-0.024314418,-0.099105895,0.9806018125200507,1.0,False
FAP,-0.02431681,-0.24239658,0.9805999040015957,1.0,False
AC073834.1,-0.02431681,-1.4103568,0.9805999040015957,1.0,False
AL670729.3,-0.02431681,-0.5111945,0.9805999040015957,1.0,False
LINC02020,-0.02431681,-1.0111732,0.9805999040015957,1.0,False
PRSS51,-0.024315614,-0.080051176,0.9806008582608093,1.0,False
LINC01144,-0.024314418,-0.38847855,0.9806018125200507,1.0,False
AL645608.1,-0.024314418,-0.27968988,0.9806018125200507,1.0,False
AC115100.1,-0.024314418,-0.55183756,0.9806018125200507,1.0,False
ADGRF5,-0.024314418,-1.6333156,0.9806018125200507,1.0,False
AC080078.2,-0.024314418,-0.82280916,0.9806018125200507,1.0,False
NMU,-0.024314418,-0.41194293,0.9806018125200507,1.0,False
AC011407.1,-0.024314418,-0.48631573,0.9806018125200507,1.0,False
AC110992.1,-0.024314418,-0.15003487,0.9806018125200507,1.0,False
AC091906.1,-0.024314418,-1.659149,0.9806018125200507,1.0,False
PRDM13,-0.024314418,-1.2750947,0.9806018125200507,1.0,False
LINC02198,-0.024314418,-1.0465851,0.9806018125200507,1.0,False
AC006942.1,-0.02431681,-0.3720086,0.9805999040015957,1.0,False
AL357172.1,-0.02431681,-0.73197174,0.9805999040015957,1.0,False
TRAJ43,-0.02431681,-0.54329383,0.9805999040015957,1.0,False
DBH,-0.02431681,-0.8078956,0.9805999040015957,1.0,False
OR11G2,-0.02431681,-0.94689345,0.9805999040015957,1.0,False
AL360091.1,-0.02431681,-0.32884458,0.9805999040015957,1.0,False
IL2,-0.02431681,-1.9269706,0.9805999040015957,1.0,False
RASEF,-0.02431681,-1.2868857,0.9805999040015957,1.0,False
AC012100.2,-0.02431681,-0.07997394,0.9805999040015957,1.0,False
SAA1,-0.02431681,-0.48986873,0.9805999040015957,1.0,False
AC134407.1,-0.02431681,-0.24237084,0.9805999040015957,1.0,False
C2orf73,-0.02431681,-1.0036606,0.9805999040015957,1.0,False
AC027601.1,-0.02431681,-0.050418932,0.9805999040015957,1.0,False
